tau,rho,n_kalibrasi,skor_mentah,rec_t1,rec_t2,rec_t3,skor_makro3,skor_makro4,rec_u_round,lobus_u_round,rec_u_indented,lobus_u_indented,rec_s_bilobed,lobus_s_bilobed,rec_s_multilobed,lobus_s_multilobed,rec_harus_pecah,rec_harus_utuh,skor_br,limf_tak_pecah,limf_lobus
1.0,0.1,5736,0.7092050209205021,0.750208507089241,0.6259021651964716,0.8388625592417062,0.7383244105091396,0.7533786705374682,0.9858757062146892,1.0197740112994351,0.562874251497006,1.5800898203592815,0.6259021651964716,2.3492381716118684,0.8388625592417062,3.1208530805687205,0.9538645895745955,0.9858757062146892,0.9698701478946423,0.9868204283360791,1.0205930807248764
1.0,0.2,5736,0.7142608089260809,0.7514595496246872,0.636327185244587,0.8388625592417062,0.7422164313703267,0.7565945819429248,0.9868173258003766,1.0188323917137476,0.5643712574850299,1.5778443113772456,0.636327185244587,2.3319967923015237,0.8388625592417062,3.104265402843602,0.9535650089874176,0.9868173258003766,0.9701911673938971,0.9868204283360791,1.0205930807248764
1.0,0.3,5736,0.7200139470013946,0.7518765638031694,0.6495589414595028,0.8376777251184834,0.7463710767937185,0.7597934382143511,0.9868173258003766,1.0178907721280603,0.5651197604790419,1.5748502994011977,0.6495589414595028,2.309943865276664,0.8376777251184834,3.0912322274881516,0.9532654284002396,0.9868173258003766,0.9700413771003081,0.9868204283360791,1.0197693574958815
1.0,0.4,5736,0.7306485355648535,0.7539616346955796,0.6748195669607057,0.8293838862559242,0.7527216959707365,0.764970763616527,0.9868173258003766,1.0169491525423728,0.5688622754491018,1.5688622754491017,0.6748195669607057,2.27626303127506,0.8293838862559242,3.0545023696682465,0.9523666866387058,0.9868173258003766,0.9695920062195412,0.9868204283360791,1.0189456342668863
1.0,0.5,5736,0.7360529986052998,0.7568807339449541,0.7016840417000801,0.7784360189573459,0.7456669315341268,0.760308074864166,0.987758945386064,1.0141242937853108,0.5733532934131736,1.5553892215568863,0.7016840417000801,2.2369687249398558,0.7784360189573459,2.953791469194313,0.9490713001797484,0.987758945386064,0.9684151227829062,0.9876441515650741,1.014827018121911
1.0,0.6,5736,0.7351813110181311,0.7648040033361134,0.7253408179631115,0.6800947867298578,0.7234132026763609,0.7451923500946086,0.987758945386064,1.0141242937853108,0.5875748502994012,1.532934131736527,0.7253408179631115,2.1916599839615074,0.6800947867298578,2.796208530805687,0.9418813660874775,0.987758945386064,0.9648201557367708,0.9884678747940692,1.014003294892916
1.0,0.7,5736,0.7235006973500697,0.7802335279399499,0.7530072173215717,0.47511848341232227,0.6694530762246146,0.7077885267994506,0.987758945386064,1.0141242937853108,0.6152694610778443,1.4805389221556886,0.7530072173215717,2.1094627105052126,0.47511848341232227,2.485781990521327,0.9185140802875974,0.987758945386064,0.9531365128368308,0.9884678747940692,1.013179571663921
1.25,0.0,5736,0.7264644351464435,0.7706422018348624,0.6515637530072174,0.8222748815165877,0.7481602787862225,0.7650094263271972,0.9896421845574388,1.0160075329566856,0.5965568862275449,1.5202095808383234,0.6515637530072174,2.2902967121090616,0.8222748815165877,3.059241706161137,0.9469742360695027,0.9896421845574388,0.9683082103134708,0.9876441515650741,1.0197693574958815
1.25,0.1,5736,0.7269874476987448,0.7706422018348624,0.652766639935846,0.8222748815165877,0.7485612410957655,0.7653101480593545,0.9896421845574388,1.0160075329566856,0.5965568862275449,1.5202095808383234,0.652766639935846,2.289093825180433,0.8222748815165877,3.059241706161137,0.9469742360695027,0.9896421845574388,0.9683082103134708,0.9876441515650741,1.0197693574958815
1.25,0.2,5736,0.7306485355648535,0.7718932443703086,0.6603849238171612,0.8210900473933649,0.751122738526945,0.7675281668923053,0.9905838041431262,1.015065913370998,0.5980538922155688,1.5179640718562875,0.6603849238171612,2.2778668805132316,0.8210900473933649,3.052132701421801,0.9466746554823248,0.9905838041431262,0.9686292298127255,0.9876441515650741,1.0197693574958815
1.25,0.3,5736,0.7358786610878661,0.7723102585487907,0.6724137931034483,0.8199052132701422,0.7548764216407937,0.7704263014315744,0.9905838041431262,1.0141242937853108,0.5988023952095808,1.5149700598802396,0.6724137931034483,2.2586206896551726,0.8199052132701422,3.0390995260663507,0.9463750748951468,0.9905838041431262,0.9684794395191365,0.9876441515650741,1.0189456342668863
1.25,0.4,5736,0.74581589958159,0.774395329441201,0.6960705693664796,0.8116113744075829,0.7606924244050878,0.7752026645242073,0.9905838041431262,1.0131826741996233,0.6025449101796407,1.5089820359281436,0.6960705693664796,2.2285485164394547,0.8116113744075829,3.0023696682464456,0.9454763331336129,0.9905838041431262,0.9680300686383696,0.9876441515650741,1.0181219110378912
1.25,0.5,5736,0.75139470013947,0.7768974145120934,0.7229350441058541,0.7630331753554502,0.7542885446577993,0.7709452670849546,0.9915254237288136,1.0103578154425612,0.6062874251497006,1.4970059880239521,0.7229350441058541,2.1916599839615074,0.7630331753554502,2.9087677725118484,0.9424805272618334,0.9915254237288136,0.9670029754953235,0.9884678747940692,1.014003294892916
1.25,0.6,5736,0.7482566248256625,0.7839866555462885,0.7425821972734563,0.6635071090047393,0.7300253206081614,0.7541566765137284,0.9915254237288136,1.0103578154425612,0.6190119760479041,1.4767964071856288,0.7425821972734563,2.1507618283881316,0.6635071090047393,2.754739336492891,0.9343918514080287,0.9915254237288136,0.9629586375684211,0.9892915980230642,1.013179571663921
